Papilloma of choroid plexus	Papilloma of choroid plexus	260500
Parana hard-skin syndrome	Parana hard-skin syndrome	260530
Supranuclear palsy, progressive atypical	Supranuclear palsy, progressive atypical	260540
Peho syndrome	Peho syndrome	260565
Immunodeficiency 108 with autoinflammation	Immunodeficiency 108 with autoinflammation	260570
Leukodystrophy, hypomyelinating, 3	Leukodystrophy, hypomyelinating, 3	260600
Pellagra-Like syndrome	Pellagra-Like syndrome	260650
Cousin syndrome	Cousin syndrome	260660
PENTOSURIA	PENTOSURIA	260800
Perifolliculitis capitis abscedens et suffodiens, familial	Perifolliculitis capitis abscedens et suffodiens, familial	260910
Hyper-Igd syndrome	Hyper-Igd syndrome	260920
Peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and	Peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and	260970
Intrinsic factor deficiency	Intrinsic factor deficiency	261000
Megaloblastic anemia 1	Megaloblastic anemia 1	261100
Peroneus tertius muscle, absence of	Peroneus tertius muscle, absence of	261400
Eosinophil peroxidase deficiency	Eosinophil peroxidase deficiency	261500
D-bifunctional protein deficiency	D-bifunctional protein deficiency	261515
Peters-plus syndrome	Peters-plus syndrome	261540
Peters-Plus syndrome	Peters-Plus syndrome	261540
Persistent mullerian duct syndrome, types I and II	Persistent mullerian duct syndrome, types I and II	261550
Phenformin 4-hydroxylation	Phenformin 4-hydroxylation	261590
Phenylketonuria	Phenylketonuria	261600
Hyperphenylalaninemia, bh4-deficient, C	Hyperphenylalaninemia, bh4-deficient, C	261630
Hyperphenylalaninemia, BH4-deficient, A	Hyperphenylalaninemia, BH4-deficient, A	261640
Phosphoenolpyruvate carboxykinase 2, mitochondrial	Phosphoenolpyruvate carboxykinase 2, mitochondrial	261650
Phosphoglycerate mutase, muscle, deficiency of	Phosphoglycerate mutase, muscle, deficiency of	261670
Phosphoenolpyruvate carboxykinase deficiency, cytosolic	Phosphoenolpyruvate carboxykinase deficiency, cytosolic	261680
Glycogen storage disease of heart, lethal congenital	Glycogen storage disease of heart, lethal congenital	261740
Glycogen storage disease type IXb	Glycogen storage disease type IXb	261750
Pierre Robin syndrome	Pierre Robin syndrome	261800
Pili torti, early-onset	Pili torti, early-onset	261900
Abnormal hair, joint laxity, and developmental delay	Abnormal hair, joint laxity, and developmental delay	261990
Bjornstad syndrome	Bjornstad syndrome	262000
Pilodental dysplasia with refractive errors	Pilodental dysplasia with refractive errors	262020
Pineal hyperplasia, insulin-resistant diabetes mellitus, and somatic abnormalities	Pineal hyperplasia, insulin-resistant diabetes mellitus, and somatic abnormalities	262190
Achromatopsia 3	Achromatopsia 3	262300
Growth hormone deficiency, isolated, type IA	Growth hormone deficiency, isolated, type IA	262400
Laron syndrome	Laron syndrome	262500
Pituitary hormone deficiency, combined, 2	Pituitary hormone deficiency, combined, 2	262600
Pituitary dwarfism IV	Pituitary dwarfism IV	262650
Pituitary hormone deficiency, combined, 4	Pituitary hormone deficiency, combined, 4	262700
Pituitary dwarfism with large sella turcica	Pituitary dwarfism with large sella turcica	262710
Plasma clot retraction factor, deficiency of	Plasma clot retraction factor, deficiency of	262800
Plasmin inhibitor deficiency	Plasmin inhibitor deficiency	262850
Platelet prostacyclin receptor defect	Platelet prostacyclin receptor defect	262875
Scott syndrome	Scott syndrome	262890
Interstitial pneumonitis, desquamative, familial	Interstitial pneumonitis, desquamative, familial	263000
Polycystic kidney disease 4 with or without polycystic liver disease	Polycystic kidney disease 4 with or without polycystic liver disease	263200
Gillessen-Kaesbach-Nishimura syndrome	Gillessen-Kaesbach-Nishimura syndrome	263210
Polycythemia vera	Polycythemia vera	263300
Erythrocytosis, familial, 2	Erythrocytosis, familial, 2	263400
Polydactyly, postaxial, type A5	Polydactyly, postaxial, type A5	263450
Short-Rib thoracic dysplasia 6 with or without polydactyly	Short-Rib thoracic dysplasia 6 with or without polydactyly	263520
Polymyoclonus, infantile	Polymyoclonus, infantile	263550
Polyglucosan body neuropathy, adult form	Polyglucosan body neuropathy, adult form	263570
Polysaccharide, storage of unusual	Polysaccharide, storage of unusual	263600
Polyhydramnios, chronic idiopathic	Polyhydramnios, chronic idiopathic	263610
Polysyndactyly with cardiac malformation	Polysyndactyly with cardiac malformation	263630
Popliteal pterygium syndrome, Bartsocas-Papas type 1	Popliteal pterygium syndrome, Bartsocas-Papas type 1	263650
Porphyria, congenital erythropoietic	Porphyria, congenital erythropoietic	263700
Postaxial acrofacial dysostosis	Postaxial acrofacial dysostosis	263750
Gitelman syndrome	Gitelman syndrome	263800
Prenatal bowing	Prenatal bowing	264050
Prepapillary vascular loops	Prepapillary vascular loops	264060
Hyperphenylalaninemia, BH4-deficient, D	Hyperphenylalaninemia, BH4-deficient, D	264070
Progesterone resistance	Progesterone resistance	264080
Wiedemann-Rautenstrauch syndrome	Wiedemann-Rautenstrauch syndrome	264090
Prolactin deficiency, isolated	Prolactin deficiency, isolated	264110
Prolactin deficiency with obesity and enlarged testes	Prolactin deficiency with obesity and enlarged testes	264120
Prune belly syndrome with pulmonic stenosis, mental retardation, anddeafness	Prune belly syndrome with pulmonic stenosis, mental retardation, anddeafness	264140
Pseudodiastrophic dysplasia	Pseudodiastrophic dysplasia	264180
Pseudohermaphroditism, female, with skeletal anomalies	Pseudohermaphroditism, female, with skeletal anomalies	264270
Pseudohermaphroditism, male, with gynecomastia	Pseudohermaphroditism, male, with gynecomastia	264300
Pseudohypoaldosteronism, type I, autosomal recessive	Pseudohypoaldosteronism, type I, autosomal recessive	264350
Fundus dystrophy, pseudoinflammatory, recessive form	Fundus dystrophy, pseudoinflammatory, recessive form	264420
Peroxisomal acyl-CoA oxidase deficiency	Peroxisomal acyl-CoA oxidase deficiency	264470
Pseudotrisomy 13 syndrome	Pseudotrisomy 13 syndrome	264480
Pseudouridinuria and mental defect	Pseudouridinuria and mental defect	264500
Pseudovaginal perineoscrotal hypospadias	Pseudovaginal perineoscrotal hypospadias	264600
Vitamin D hydroxylation-deficient rickets, type 1A	Vitamin D hydroxylation-deficient rickets, type 1A	264700
Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	264800
Escobar syndrome	Escobar syndrome	265000
3MC syndrome 2	3MC syndrome 2	265050
Pulmonary alveolar microlithiasis	Pulmonary alveolar microlithiasis	265100
Surfactant metabolism dysfunction, pulmonary, 1	Surfactant metabolism dysfunction, pulmonary, 1	265120
Pulmonary atresia with intact ventricular septum	Pulmonary atresia with intact ventricular septum	265150
Pulmonary bullae causing pneumothorax	Pulmonary bullae causing pneumothorax	265200
Lymphangiectasia, pulmonary, congenital	Lymphangiectasia, pulmonary, congenital	265300
Alveolar capillary dysplasia with misalignment of pulmonary veins	Alveolar capillary dysplasia with misalignment of pulmonary veins	265380
Pulmonary hypertension, primary, autosomal recessive	Pulmonary hypertension, primary, autosomal recessive	265400
Pulmonary hypoplasia, primary	Pulmonary hypoplasia, primary	265430
Pulmonary venoocclusive disease 1	Pulmonary venoocclusive disease 1	265450
Pulmonic stenosis	Pulmonic stenosis	265500
Pycnodysostosis	Pycnodysostosis	265800
PYCNODYSOSTOSIS	PYCNODYSOSTOSIS	265800
PYGMY	PYGMY	265850
PYKNOACHONDROGENESIS	PYKNOACHONDROGENESIS	265880
Pyle disease	Pyle disease	265900
Pyloric atresia	Pyloric atresia	265950
Epilepsy, pyridoxine-dependent	Epilepsy, pyridoxine-dependent	266100
Uridine 5-prime monophosphate hydrolase deficiency, hemolytic anemiadue to	Uridine 5-prime monophosphate hydrolase deficiency, hemolytic anemiadue to	266120
Glutathione synthetase deficiency	Glutathione synthetase deficiency	266130
Pyropoikilocytosis, hereditary	Pyropoikilocytosis, hereditary	266140
Pyruvate carboxylase deficiency	Pyruvate carboxylase deficiency	266150
Pyruvate kinase deficiency of red cells	Pyruvate kinase deficiency of red cells	266200
Radiculoneuropathy, fatal neonatal	Radiculoneuropathy, fatal neonatal	266250
Radioulnar synostosis, unilateral, with developmental retardationand hypotonia	Radioulnar synostosis, unilateral, with developmental retardationand hypotonia	266255
Congenital disorder of glycosylation, type IIc	Congenital disorder of glycosylation, type IIc	266265
Ramon syndrome	Ramon syndrome	266270
Rapadilino syndrome	Rapadilino syndrome	266280
Red skin pigment anomaly of new guinea	Red skin pigment anomaly of new guinea	266350
Reese retinal dysplasia	Reese retinal dysplasia	266400
Refsum disease	Refsum disease	266500
Peroxisome biogenesis disorder 3B	Peroxisome biogenesis disorder 3B	266510
Inflammatory bowel disease 1, Crohn disease	Inflammatory bowel disease 1, Crohn disease	266600
Renal and mullerian duct hypoplasia	Renal and mullerian duct hypoplasia	266810
Senior-Loken syndrome 1	Senior-Loken syndrome 1	266900
Short-rib thoracic dysplasia 9 with or without polydactyly	Short-rib thoracic dysplasia 9 with or without polydactyly	266920
Perlman syndrome	Perlman syndrome	267000
Meckel syndrome, type 7	Meckel syndrome, type 7	267010
Renal tubular acidosis III	Renal tubular acidosis III	267200
Renal tubular acidosis, distal, with progressive nerve deafness	Renal tubular acidosis, distal, with progressive nerve deafness	267300
Renal, genital, and middle ear anomalies	Renal, genital, and middle ear anomalies	267400
Renal tubular dysgenesis	Renal tubular dysgenesis	267430
Respiratory distress syndrome in premature infants	Respiratory distress syndrome in premature infants	267450
Reticular dysgenesia	Reticular dysgenesia	267500
Hemophagocytic lymphohistiocytosis, familial, 1	Hemophagocytic lymphohistiocytosis, familial, 1	267700
Reticulum cell sarcoma	Reticulum cell sarcoma	267730
Retinal degeneration and epilepsy	Retinal degeneration and epilepsy	267740
Knobloch syndrome, type 1	Knobloch syndrome, type 1	267750
Retinal degeneration with nanophthalmos, cystic macular degeneration,and angle closure glaucoma	Retinal degeneration with nanophthalmos, cystic macular degeneration,and angle closure glaucoma	267760
Retinal dystrophy, reticular pigmentary, of posterior pole	Retinal dystrophy, reticular pigmentary, of posterior pole	267800
Retinal telangiectasia and hypogammaglobulinemia	Retinal telangiectasia and hypogammaglobulinemia	267900
Retinitis pigmentosa	Retinitis pigmentosa	268000
Retinitis pigmentosa inversa with deafness	Retinitis pigmentosa inversa with deafness	268010
Retinitis pigmentosa, deafness, mental retardation, and hypogonadism	Retinitis pigmentosa, deafness, mental retardation, and hypogonadism	268020
Retinitis pigmentosa, late-adult onset	Retinitis pigmentosa, late-adult onset	268025
Retinopathy, pericentral pigmentary, autosomal recessive	Retinopathy, pericentral pigmentary, autosomal recessive	268060
Enhanced S-cone syndrome	Enhanced S-cone syndrome	268100
Revesz syndrome	Revesz syndrome	268130
Anemia, hemolytic, Rh-null, Regulator type	Anemia, hemolytic, Rh-null, Regulator type	268150
Myoglobinuria, acute recurrent, autosomal recessive	Myoglobinuria, acute recurrent, autosomal recessive	268200
Rhabdomyosarcoma 1	Rhabdomyosarcoma 1	268210
Rhabdomyosarcoma 2, alveolar	Rhabdomyosarcoma 2, alveolar	268220
Rhizomelic syndrome	Rhizomelic syndrome	268250
Roberts-SC phocomelia syndrome	Roberts-SC phocomelia syndrome	268300
Robin sequence with cleft mandible and limb anomalies	Robin sequence with cleft mandible and limb anomalies	268305
Robinow syndrome, autosomal recessive	Robinow syndrome, autosomal recessive	268310
Rod-cone dystrophy, sensorineural deafness, and Fanconi-type renal dysfunction	Rod-cone dystrophy, sensorineural deafness, and Fanconi-type renal dysfunction	268315
Rodrigues blindness	Rodrigues blindness	268320
Rothmund-Thomson syndrome	Rothmund-Thomson syndrome	268400
Rudiger syndrome	Rudiger syndrome	268650
SACCHAROPINURIA	SACCHAROPINURIA	268700
Sandhoff disease	Sandhoff disease	268800
Richieri-Costa/guion-Almeida syndrome	Richieri-Costa/guion-Almeida syndrome	268850
SARCOSINEMIA	SARCOSINEMIA	268900
Schinzel-Giedion midface-retraction syndrome	Schinzel-Giedion midface-retraction syndrome	269150
SCHIZENCEPHALY	SCHIZENCEPHALY	269160
Autoimmune polyendocrine syndrome, type II	Autoimmune polyendocrine syndrome, type II	269200
Schneckenbecken dysplasia	Schneckenbecken dysplasia	269250
Craniometadiaphyseal dysplasia	Craniometadiaphyseal dysplasia	269300
Corneal opacification with other ocular anomalies	Corneal opacification with other ocular anomalies	269400
Sclerosteosis 1	Sclerosteosis 1	269500
Sea-Blue histiocyte disease	Sea-Blue histiocyte disease	269600
Second metatarsal-metacarpal syndrome	Second metatarsal-metacarpal syndrome	269630
Secretory component deficiency	Secretory component deficiency	269650
Lipodystrophy, congenital generalized, type 2	Lipodystrophy, congenital generalized, type 2	269700
Immunodeficiency 48	Immunodeficiency 48	269840
Short-rib thoracic dysplasia 12	Short-rib thoracic dysplasia 12	269860
Short syndrome	Short syndrome	269880
Infantile sialic acid storage disease	Infantile sialic acid storage disease	269920
Sialuria	Sialuria	269921
Heterotaxy, visceral, 5	Heterotaxy, visceral, 5	270100
Sjogren syndrome	Sjogren syndrome	270150
Sjogren-Larsson syndrome	Sjogren-Larsson syndrome	270200
Peeling skin syndrome 1	Peeling skin syndrome 1	270300
SKUNK N-BUTYLMERCAPTAN, INABILITY TO SMELL	SKUNK N-BUTYLMERCAPTAN, INABILITY TO SMELL	270350
Smith-Lemli-Opitz syndrome	Smith-Lemli-Opitz syndrome	270400
Diarrhea 3, secretory sodium, congenital, with or without other congenital anomalies	Diarrhea 3, secretory sodium, congenital, with or without other congenital anomalies	270420
Sodium-Potassium-Atpase activity of red cell	Sodium-Potassium-Atpase activity of red cell	270425
Insulin-Like growth factor I, resistance to	Insulin-Like growth factor I, resistance to	270450
Sonoda syndrome	Sonoda syndrome	270460
Spastic ataxia, Charlevoix-Saguenay type	Spastic ataxia, Charlevoix-Saguenay type	270550
Spastic diplegia, Infantile type	Spastic diplegia, Infantile type	270600
Spastic paraplegia 17	Spastic paraplegia 17	270685
Spastic paraplegia 15, autosomal recessive	Spastic paraplegia 15, autosomal recessive	270700
Spastic paraplegia 23	Spastic paraplegia 23	270750
Spastic paraplegia 5A, autosomal recessive	Spastic paraplegia 5A, autosomal recessive	270800
Spastic paresis, glaucoma, and mental retardation	Spastic paresis, glaucoma, and mental retardation	270850
Spastic quadriplegia, retinitis pigmentosa, and mental retardation	Spastic quadriplegia, retinitis pigmentosa, and mental retardation	270950
Spermatogenic failure 4	Spermatogenic failure 4	270960
Spherocytosis, autosomal recessive	Spherocytosis, autosomal recessive	270970
Spinal muscular atrophy with mental retardation	Spinal muscular atrophy with mental retardation	271109
Spinal muscular atrophy with microcephaly and mental subnormality	Spinal muscular atrophy with microcephaly and mental subnormality	271110
Spinal muscular atrophy, type IV	Spinal muscular atrophy, type IV	271150
